ts,symbol,open,high,low,close,volume
2026-01-08T17:41:00+00:00,MGC,4471.4,4472.2,4471.2,4471.5,110.0
2026-01-08T17:42:00+00:00,MGC,4471.5,4471.9,4470.8,4471.7,102.0
2026-01-08T17:43:00+00:00,MGC,4471.6,4472.1,4470.6,4470.8,94.0
2026-01-08T17:44:00+00:00,MGC,4470.6,4471.4,4470.6,4470.9,89.0
2026-01-08T17:45:00+00:00,MGC,4470.8,4471.7,4470.5,4470.6,134.0
2026-01-08T17:46:00+00:00,MGC,4470.6,4470.9,4469.6,4470.7,148.0
2026-01-08T17:47:00+00:00,MGC,4470.5,4470.8,4469.2,4469.5,142.0
2026-01-08T17:48:00+00:00,MGC,4469.7,4470.1,4469.2,4469.4,125.0
2026-01-08T17:49:00+00:00,MGC,4469.5,4469.6,4468.6,4469.4,116.0
2026-01-08T17:50:00+00:00,MGC,4469.4,4471.1,4469.3,4471.0,186.0
2026-01-08T17:51:00+00:00,MGC,4471.0,4471.3,4469.9,4471.3,137.0
2026-01-08T17:52:00+00:00,MGC,4471.2,4473.2,4471.1,4472.5,317.0
2026-01-08T17:53:00+00:00,MGC,4472.6,4473.1,4471.9,4473.1,159.0
2026-01-08T17:54:00+00:00,MGC,4472.9,4473.3,4471.8,4472.1,138.0
2026-01-08T17:55:00+00:00,MGC,4472.1,4472.5,4471.3,4471.4,162.0
2026-01-08T17:56:00+00:00,MGC,4471.5,4472.1,4471.1,4472.1,94.0
2026-01-08T17:57:00+00:00,MGC,4472.1,4473.0,4472.1,4472.4,132.0
2026-01-08T17:58:00+00:00,MGC,4473.0,4473.1,4471.4,4471.8,185.0
2026-01-08T17:59:00+00:00,MGC,4471.9,4473.6,4471.5,4472.9,213.0
2026-01-08T18:00:00+00:00,MGC,4472.8,4472.8,4471.4,4471.7,210.0
2026-01-08T18:01:00+00:00,MGC,4471.6,4471.9,4470.3,4471.1,204.0
2026-01-08T18:02:00+00:00,MGC,4471.0,4471.4,4468.9,4469.1,295.0
2026-01-08T18:03:00+00:00,MGC,4469.0,4469.7,4467.0,4467.2,475.0
2026-01-08T18:04:00+00:00,MGC,4467.0,4468.2,4466.6,4466.9,367.0
2026-01-08T18:05:00+00:00,MGC,4466.9,4467.2,4465.6,4466.1,485.0
2026-01-08T18:06:00+00:00,MGC,4466.1,4467.6,4465.5,4465.5,269.0
2026-01-08T18:07:00+00:00,MGC,4465.5,4466.3,4464.8,4465.5,399.0
2026-01-08T18:08:00+00:00,MGC,4465.2,4465.2,4464.2,4464.3,279.0
2026-01-08T18:09:00+00:00,MGC,4464.1,4465.5,4463.6,4464.8,359.0
2026-01-08T18:10:00+00:00,MGC,4464.8,4464.9,4462.2,4462.5,561.0
2026-01-08T18:11:00+00:00,MGC,4462.7,4464.2,4461.7,4463.3,467.0
2026-01-08T18:12:00+00:00,MGC,4463.3,4463.8,4461.5,4462.9,399.0
2026-01-08T18:13:00+00:00,MGC,4463.1,4463.3,4461.4,4462.7,277.0
2026-01-08T18:14:00+00:00,MGC,4462.5,4464.7,4462.2,4463.2,396.0
2026-01-08T18:15:00+00:00,MGC,4463.0,4465.6,4462.9,4465.3,369.0
2026-01-08T18:16:00+00:00,MGC,4465.2,4466.0,4463.6,4463.8,404.0
2026-01-08T18:17:00+00:00,MGC,4463.8,4465.1,4463.1,4463.5,190.0
2026-01-08T18:18:00+00:00,MGC,4463.4,4464.4,4462.7,4462.7,279.0
2026-01-08T18:19:00+00:00,MGC,4462.9,4463.8,4462.2,4462.2,205.0
2026-01-08T18:20:00+00:00,MGC,4462.2,4463.0,4460.4,4461.5,468.0
2026-01-08T18:21:00+00:00,MGC,4461.3,4463.4,4460.4,4463.1,413.0
2026-01-08T18:22:00+00:00,MGC,4463.2,4463.2,4461.6,4461.7,249.0
2026-01-08T18:23:00+00:00,MGC,4461.6,4463.1,4461.0,4462.4,310.0
2026-01-08T18:24:00+00:00,MGC,4462.3,4464.3,4461.1,4463.7,705.0
2026-01-08T18:25:00+00:00,MGC,4463.6,4465.6,4463.6,4463.9,505.0
2026-01-08T18:26:00+00:00,MGC,4463.8,4463.9,4462.0,4462.5,275.0
2026-01-08T18:27:00+00:00,MGC,4462.4,4463.6,4460.3,4461.0,433.0
2026-01-08T18:28:00+00:00,MGC,4460.9,4461.4,4458.4,4459.2,792.0
2026-01-08T18:29:00+00:00,MGC,4459.2,4462.0,4458.9,4461.6,860.0
2026-01-08T18:30:00+00:00,MGC,4461.2,4462.5,4460.6,4461.1,370.0
2026-01-08T18:31:00+00:00,MGC,4461.1,4462.8,4460.9,4462.4,210.0
2026-01-08T18:32:00+00:00,MGC,4462.2,4462.8,4460.7,4461.3,257.0
2026-01-08T18:33:00+00:00,MGC,4461.3,4462.9,4461.2,4462.7,132.0
2026-01-08T18:34:00+00:00,MGC,4462.6,4463.0,4461.2,4461.2,135.0
2026-01-08T18:35:00+00:00,MGC,4461.1,4461.1,4458.6,4459.2,248.0
2026-01-08T18:36:00+00:00,MGC,4459.0,4459.1,4457.0,4457.6,480.0
2026-01-08T18:37:00+00:00,MGC,4457.7,4458.7,4457.7,4458.6,205.0
2026-01-08T18:38:00+00:00,MGC,4458.5,4459.1,4457.1,4458.9,185.0
2026-01-08T18:39:00+00:00,MGC,4458.9,4459.0,4457.8,4458.3,185.0
2026-01-08T18:40:00+00:00,MGC,4458.5,4459.9,4458.0,4459.4,281.0
2026-01-08T18:41:00+00:00,MGC,4459.4,4459.4,4458.5,4458.7,118.0
2026-01-08T18:42:00+00:00,MGC,4458.8,4460.9,4458.6,4460.8,267.0
2026-01-08T18:43:00+00:00,MGC,4460.9,4461.1,4460.3,4460.4,175.0
2026-01-08T18:44:00+00:00,MGC,4460.6,4461.6,4460.4,4461.6,109.0
2026-01-08T18:45:00+00:00,MGC,4461.6,4462.3,4461.1,4461.7,214.0
2026-01-08T18:46:00+00:00,MGC,4461.6,4462.7,4461.2,4461.5,213.0
2026-01-08T18:47:00+00:00,MGC,4461.6,4463.4,4461.1,4463.4,208.0
2026-01-08T18:48:00+00:00,MGC,4463.3,4464.4,4463.2,4463.8,383.0
2026-01-08T18:49:00+00:00,MGC,4463.8,4463.8,4462.4,4462.9,186.0
2026-01-08T18:50:00+00:00,MGC,4462.7,4463.1,4462.5,4462.8,88.0
2026-01-08T18:51:00+00:00,MGC,4462.8,4462.9,4461.7,4462.7,205.0
2026-01-08T18:52:00+00:00,MGC,4462.8,4462.8,4462.0,4462.3,60.0
2026-01-08T18:53:00+00:00,MGC,4462.1,4462.3,4461.6,4462.2,108.0
2026-01-08T18:54:00+00:00,MGC,4462.0,4462.1,4460.6,4460.9,191.0
2026-01-08T18:55:00+00:00,MGC,4460.8,4461.6,4460.8,4461.2,99.0
2026-01-08T18:56:00+00:00,MGC,4461.2,4461.7,4459.8,4459.9,198.0
2026-01-08T18:57:00+00:00,MGC,4459.9,4460.8,4459.3,4460.2,331.0
2026-01-08T18:58:00+00:00,MGC,4460.1,4460.4,4459.5,4459.5,83.0
2026-01-08T18:59:00+00:00,MGC,4459.5,4459.5,4458.7,4459.0,138.0
2026-01-08T19:00:00+00:00,MGC,4458.8,4459.8,4457.8,4458.0,172.0
2026-01-08T19:01:00+00:00,MGC,4457.9,4460.3,4457.8,4460.2,242.0
2026-01-08T19:02:00+00:00,MGC,4460.0,4460.1,4459.4,4460.0,94.0
2026-01-08T19:03:00+00:00,MGC,4459.8,4460.5,4459.0,4460.2,162.0
2026-01-08T19:04:00+00:00,MGC,4460.3,4460.3,4458.3,4458.8,179.0
2026-01-08T19:05:00+00:00,MGC,4458.5,4459.7,4458.2,4459.3,81.0
2026-01-08T19:06:00+00:00,MGC,4459.2,4459.5,4457.6,4457.8,128.0
2026-01-08T19:07:00+00:00,MGC,4457.8,4457.8,4456.9,4457.6,312.0
2026-01-08T19:08:00+00:00,MGC,4457.5,4457.7,4457.1,4457.3,132.0
2026-01-08T19:09:00+00:00,MGC,4457.1,4457.1,4455.5,4456.0,394.0
2026-01-08T19:10:00+00:00,MGC,4456.2,4457.8,4455.9,4457.7,188.0
2026-01-08T19:11:00+00:00,MGC,4457.7,4457.8,4456.6,4457.0,132.0
2026-01-08T19:12:00+00:00,MGC,4457.0,4458.3,4457.0,4458.2,116.0
2026-01-08T19:13:00+00:00,MGC,4458.1,4458.1,4456.8,4456.8,111.0
2026-01-08T19:14:00+00:00,MGC,4456.8,4457.2,4456.2,4456.5,71.0
2026-01-08T19:15:00+00:00,MGC,4456.4,4456.4,4454.2,4454.7,474.0
2026-01-08T19:16:00+00:00,MGC,4454.6,4455.1,4454.0,4454.5,243.0
2026-01-08T19:17:00+00:00,MGC,4454.5,4455.1,4453.7,4454.8,185.0
2026-01-08T19:18:00+00:00,MGC,4454.9,4456.6,4454.9,4456.6,215.0
2026-01-08T19:19:00+00:00,MGC,4456.7,4457.9,4456.4,4457.8,224.0
2026-01-08T19:20:00+00:00,MGC,4457.8,4458.5,4457.5,4457.7,182.0
2026-01-08T19:21:00+00:00,MGC,4458.0,4458.4,4456.9,4457.1,140.0
2026-01-08T19:22:00+00:00,MGC,4457.1,4457.9,4457.1,4457.7,73.0
2026-01-08T19:23:00+00:00,MGC,4457.7,4458.6,4456.9,4457.5,118.0
2026-01-08T19:24:00+00:00,MGC,4457.5,4458.7,4457.1,4458.3,142.0
2026-01-08T19:25:00+00:00,MGC,4458.2,4459.0,4457.5,4457.8,183.0
2026-01-08T19:26:00+00:00,MGC,4457.7,4458.9,4457.5,4457.7,209.0
2026-01-08T19:27:00+00:00,MGC,4457.7,4457.7,4456.2,4456.5,213.0
2026-01-08T19:28:00+00:00,MGC,4456.5,4456.7,4456.0,4456.1,86.0
2026-01-08T19:29:00+00:00,MGC,4456.1,4457.5,4456.0,4456.8,156.0
2026-01-08T19:30:00+00:00,MGC,4456.8,4457.9,4456.7,4457.6,105.0
2026-01-08T19:31:00+00:00,MGC,4457.8,4458.1,4457.3,4458.1,85.0
2026-01-08T19:32:00+00:00,MGC,4458.1,4458.3,4457.4,4457.6,91.0
2026-01-08T19:33:00+00:00,MGC,4457.6,4459.5,4457.6,4459.1,219.0
2026-01-08T19:34:00+00:00,MGC,4459.0,4460.1,4458.8,4459.9,219.0
2026-01-08T19:35:00+00:00,MGC,4459.8,4461.8,4459.8,4461.2,354.0
2026-01-08T19:36:00+00:00,MGC,4461.4,4461.9,4460.9,4461.3,197.0
2026-01-08T19:37:00+00:00,MGC,4461.3,4461.9,4460.0,4460.0,187.0
2026-01-08T19:38:00+00:00,MGC,4460.0,4460.6,4459.6,4460.1,138.0
2026-01-08T19:39:00+00:00,MGC,4460.1,4460.3,4459.2,4460.1,210.0
2026-01-08T19:40:00+00:00,MGC,4460.1,4460.2,4459.0,4459.5,88.0
2026-01-08T19:41:00+00:00,MGC,4459.4,4460.9,4458.8,4459.8,247.0
2026-01-08T19:42:00+00:00,MGC,4459.9,4459.9,4458.3,4459.1,155.0
2026-01-08T19:43:00+00:00,MGC,4459.5,4460.7,4459.4,4460.4,99.0
2026-01-08T19:44:00+00:00,MGC,4460.5,4460.8,4459.5,4460.5,157.0
2026-01-08T19:45:00+00:00,MGC,4460.5,4460.9,4460.3,4460.5,78.0
2026-01-08T19:46:00+00:00,MGC,4460.4,4461.2,4460.2,4461.0,129.0
2026-01-08T19:47:00+00:00,MGC,4461.3,4461.8,4460.6,4460.7,195.0
2026-01-08T19:48:00+00:00,MGC,4460.7,4460.9,4460.2,4460.7,79.0
2026-01-08T19:49:00+00:00,MGC,4460.7,4461.1,4459.9,4460.3,120.0
2026-01-08T19:50:00+00:00,MGC,4460.2,4460.4,4458.5,4458.7,234.0
2026-01-08T19:51:00+00:00,MGC,4458.6,4459.4,4458.4,4459.4,124.0
2026-01-08T19:52:00+00:00,MGC,4459.4,4460.7,4459.3,4460.5,124.0
2026-01-08T19:53:00+00:00,MGC,4460.4,4461.0,4460.0,4460.3,87.0
2026-01-08T19:54:00+00:00,MGC,4460.3,4460.8,4459.8,4460.6,64.0
2026-01-08T19:55:00+00:00,MGC,4460.4,4460.5,4459.7,4459.7,83.0
2026-01-08T19:56:00+00:00,MGC,4459.8,4459.8,4458.9,4459.2,96.0
2026-01-08T19:57:00+00:00,MGC,4459.2,4459.3,4458.8,4459.1,83.0
2026-01-08T19:58:00+00:00,MGC,4458.7,4459.9,4458.5,4459.4,93.0
2026-01-08T19:59:00+00:00,MGC,4459.6,4461.3,4459.6,4461.0,140.0
2026-01-08T20:00:00+00:00,MGC,4460.8,4462.7,4460.2,4462.5,263.0
2026-01-08T20:01:00+00:00,MGC,4462.6,4464.9,4462.5,4464.1,537.0
2026-01-08T20:02:00+00:00,MGC,4464.0,4465.2,4463.7,4465.2,254.0
2026-01-08T20:03:00+00:00,MGC,4465.0,4466.5,4465.0,4466.0,364.0
2026-01-08T20:04:00+00:00,MGC,4466.0,4467.2,4465.6,4467.0,240.0
2026-01-08T20:05:00+00:00,MGC,4467.0,4467.2,4466.4,4467.0,206.0
2026-01-08T20:06:00+00:00,MGC,4467.0,4467.0,4465.0,4465.3,343.0
2026-01-08T20:07:00+00:00,MGC,4465.1,4466.2,4464.4,4465.8,151.0
2026-01-08T20:08:00+00:00,MGC,4466.0,4467.3,4465.9,4466.8,136.0
2026-01-08T20:09:00+00:00,MGC,4466.7,4467.1,4465.0,4465.7,314.0
2026-01-08T20:10:00+00:00,MGC,4465.8,4467.1,4465.8,4466.5,145.0
2026-01-08T20:11:00+00:00,MGC,4466.7,4467.0,4466.1,4466.7,87.0
2026-01-08T20:12:00+00:00,MGC,4466.8,4467.5,4466.6,4466.7,86.0
2026-01-08T20:13:00+00:00,MGC,4466.5,4467.8,4466.3,4467.7,268.0
2026-01-08T20:14:00+00:00,MGC,4467.7,4467.8,4466.8,4467.0,104.0
2026-01-08T20:15:00+00:00,MGC,4467.0,4467.3,4466.4,4467.0,127.0
2026-01-08T20:16:00+00:00,MGC,4466.9,4467.1,4465.9,4466.5,117.0
2026-01-08T20:17:00+00:00,MGC,4466.6,4467.6,4466.1,4467.6,112.0
2026-01-08T20:18:00+00:00,MGC,4467.5,4468.5,4467.4,4468.1,296.0
2026-01-08T20:19:00+00:00,MGC,4468.3,4468.9,4467.7,4468.2,230.0
2026-01-08T20:20:00+00:00,MGC,4468.1,4468.3,4467.4,4468.1,118.0
2026-01-08T20:21:00+00:00,MGC,4467.9,4471.4,4467.8,4471.3,521.0
2026-01-08T20:22:00+00:00,MGC,4471.2,4472.5,4471.0,4472.5,404.0
2026-01-08T20:23:00+00:00,MGC,4472.4,4473.8,4472.4,4473.4,464.0
2026-01-08T20:24:00+00:00,MGC,4473.6,4473.9,4472.1,4473.5,301.0
2026-01-08T20:25:00+00:00,MGC,4473.5,4476.6,4473.2,4476.4,956.0
2026-01-08T20:26:00+00:00,MGC,4476.5,4477.6,4476.2,4477.5,550.0
2026-01-08T20:27:00+00:00,MGC,4477.6,4482.2,4477.5,4480.9,1301.0
2026-01-08T20:28:00+00:00,MGC,4480.9,4482.5,4479.0,4480.0,1036.0
2026-01-08T20:29:00+00:00,MGC,4480.2,4480.7,4478.7,4479.0,613.0
2026-01-08T20:30:00+00:00,MGC,4479.3,4484.4,4479.3,4484.1,1087.0
2026-01-08T20:31:00+00:00,MGC,4484.1,4485.5,4482.9,4484.4,748.0
2026-01-08T20:32:00+00:00,MGC,4484.4,4485.1,4484.1,4484.3,400.0
2026-01-08T20:33:00+00:00,MGC,4484.4,4486.7,4483.2,4486.3,661.0
2026-01-08T20:34:00+00:00,MGC,4486.4,4487.0,4484.5,4485.6,655.0
2026-01-08T20:35:00+00:00,MGC,4485.7,4487.6,4485.4,4486.2,526.0
2026-01-08T20:36:00+00:00,MGC,4486.3,4487.7,4485.2,4487.0,499.0
2026-01-08T20:37:00+00:00,MGC,4487.1,4487.6,4485.5,4486.2,461.0
2026-01-08T20:38:00+00:00,MGC,4486.5,4487.6,4484.5,4484.6,573.0
2026-01-08T20:39:00+00:00,MGC,4484.6,4484.8,4482.5,4483.2,635.0
2026-01-08T20:40:00+00:00,MGC,4483.3,4485.0,4481.8,4482.2,558.0
2026-01-08T20:41:00+00:00,MGC,4482.4,4483.4,4482.0,4482.8,319.0
2026-01-08T20:42:00+00:00,MGC,4482.9,4483.8,4482.3,4482.6,174.0
2026-01-08T20:43:00+00:00,MGC,4482.6,4483.5,4481.8,4482.7,221.0
2026-01-08T20:44:00+00:00,MGC,4482.8,4483.0,4481.4,4482.8,215.0
2026-01-08T20:45:00+00:00,MGC,4483.0,4484.4,4482.5,4482.7,322.0
2026-01-08T20:46:00+00:00,MGC,4482.5,4483.9,4481.0,4483.8,368.0
2026-01-08T20:47:00+00:00,MGC,4483.6,4483.6,4482.1,4483.2,159.0
2026-01-08T20:48:00+00:00,MGC,4483.6,4483.9,4481.8,4483.7,191.0
2026-01-08T20:49:00+00:00,MGC,4483.8,4486.6,4483.5,4486.5,426.0
2026-01-08T20:50:00+00:00,MGC,4486.3,4486.4,4484.3,4485.7,303.0
2026-01-08T20:51:00+00:00,MGC,4485.8,4487.4,4484.8,4485.4,392.0
2026-01-08T20:52:00+00:00,MGC,4485.9,4486.0,4484.3,4484.5,239.0
2026-01-08T20:53:00+00:00,MGC,4484.4,4485.7,4483.8,4485.1,293.0
2026-01-08T20:54:00+00:00,MGC,4484.8,4485.3,4483.5,4483.5,222.0
2026-01-08T20:55:00+00:00,MGC,4483.3,4485.4,4482.9,4485.3,298.0
2026-01-08T20:56:00+00:00,MGC,4485.4,4486.0,4484.8,4485.2,212.0
2026-01-08T20:57:00+00:00,MGC,4485.2,4486.1,4484.4,4485.4,154.0
2026-01-08T20:58:00+00:00,MGC,4485.4,4486.5,4484.8,4486.3,246.0
2026-01-08T20:59:00+00:00,MGC,4486.5,4486.7,4484.8,4485.1,364.0
2026-01-08T21:00:00+00:00,MGC,4485.2,4488.6,4485.0,4486.9,672.0
2026-01-08T21:01:00+00:00,MGC,4486.8,4487.8,4486.2,4486.9,196.0
2026-01-08T21:02:00+00:00,MGC,4486.9,4488.2,4486.8,4488.2,112.0
2026-01-08T21:03:00+00:00,MGC,4488.1,4488.6,4486.4,4488.0,273.0
2026-01-08T21:04:00+00:00,MGC,4488.1,4488.3,4487.1,4487.6,187.0
2026-01-08T21:05:00+00:00,MGC,4487.6,4488.1,4486.5,4486.7,168.0
2026-01-08T21:06:00+00:00,MGC,4486.7,4487.3,4486.7,4487.0,90.0
2026-01-08T21:07:00+00:00,MGC,4487.0,4487.8,4486.6,4487.8,161.0
2026-01-08T21:08:00+00:00,MGC,4487.7,4488.3,4486.3,4487.0,191.0
2026-01-08T21:09:00+00:00,MGC,4487.2,4488.6,4487.0,4488.6,119.0
2026-01-08T21:10:00+00:00,MGC,4488.5,4489.1,4487.4,4487.9,184.0
2026-01-08T21:11:00+00:00,MGC,4488.0,4488.5,4486.6,4487.0,172.0
2026-01-09T04:03:00+00:00,MGC,4472.3,4472.6,4471.6,4472.6,171.0
2026-01-09T04:04:00+00:00,MGC,4472.3,4472.8,4471.9,4472.6,82.0
2026-01-09T04:05:00+00:00,MGC,4472.6,4473.3,4472.6,4472.8,82.0
2026-01-09T04:06:00+00:00,MGC,4472.7,4473.4,4472.6,4473.4,70.0
2026-01-09T04:07:00+00:00,MGC,4473.4,4473.8,4472.9,4473.6,101.0
2026-01-09T04:08:00+00:00,MGC,4473.6,4474.5,4473.6,4474.5,172.0
2026-01-09T04:09:00+00:00,MGC,4474.4,4474.5,4473.0,4474.3,90.0
2026-01-09T04:10:00+00:00,MGC,4474.2,4474.5,4473.8,4473.8,84.0
2026-01-09T04:11:00+00:00,MGC,4473.7,4474.1,4473.4,4473.4,49.0
2026-01-09T04:12:00+00:00,MGC,4473.5,4473.7,4472.4,4472.7,93.0
2026-01-09T04:13:00+00:00,MGC,4472.7,4473.0,4472.6,4472.8,28.0
2026-01-09T04:14:00+00:00,MGC,4472.9,4473.0,4471.1,4471.4,228.0
2026-01-09T04:15:00+00:00,MGC,4471.3,4471.7,4470.6,4470.7,174.0
2026-01-09T04:16:00+00:00,MGC,4470.7,4472.5,4470.6,4471.7,127.0
2026-01-09T04:17:00+00:00,MGC,4471.7,4471.7,4470.0,4470.5,139.0
2026-01-09T04:18:00+00:00,MGC,4470.5,4470.6,4469.5,4470.5,134.0
2026-01-09T04:19:00+00:00,MGC,4470.5,4470.7,4469.8,4470.0,74.0
2026-01-09T04:20:00+00:00,MGC,4469.8,4470.8,4469.6,4470.5,110.0
2026-01-09T04:21:00+00:00,MGC,4470.7,4471.9,4470.5,4471.6,171.0
2026-01-09T04:22:00+00:00,MGC,4471.7,4473.0,4471.3,4472.6,175.0
2026-01-09T04:23:00+00:00,MGC,4472.7,4472.8,4472.0,4472.4,87.0
2026-01-09T04:24:00+00:00,MGC,4472.5,4472.7,4472.1,4472.7,43.0
2026-01-09T04:25:00+00:00,MGC,4472.7,4472.8,4472.0,4472.3,97.0
2026-01-09T04:26:00+00:00,MGC,4472.3,4472.5,4472.0,4472.0,43.0
2026-01-09T04:27:00+00:00,MGC,4471.9,4472.2,4471.5,4472.1,99.0
2026-01-09T04:28:00+00:00,MGC,4472.0,4472.5,4472.0,4472.3,53.0
2026-01-09T04:29:00+00:00,MGC,4472.5,4472.5,4471.5,4471.6,133.0
2026-01-09T04:30:00+00:00,MGC,4471.5,4471.6,4470.6,4470.6,149.0
2026-01-09T04:31:00+00:00,MGC,4470.6,4472.9,4470.6,4472.3,175.0
2026-01-09T04:32:00+00:00,MGC,4472.3,4472.5,4472.1,4472.1,42.0
2026-01-09T04:33:00+00:00,MGC,4472.2,4472.5,4471.0,4471.1,71.0
2026-01-09T04:34:00+00:00,MGC,4470.9,4472.3,4470.9,4472.1,76.0
2026-01-09T04:35:00+00:00,MGC,4472.2,4473.3,4471.7,4472.1,231.0
2026-01-09T04:36:00+00:00,MGC,4472.1,4472.7,4471.3,4471.4,147.0
2026-01-09T04:37:00+00:00,MGC,4471.4,4471.8,4470.0,4470.8,160.0
2026-01-09T04:38:00+00:00,MGC,4470.9,4471.5,4470.6,4470.8,90.0
2026-01-09T04:39:00+00:00,MGC,4471.0,4471.0,4470.4,4470.6,69.0
2026-01-09T04:40:00+00:00,MGC,4470.5,4472.0,4470.5,4471.9,107.0
2026-01-09T04:41:00+00:00,MGC,4471.7,4472.8,4471.3,4472.6,144.0
2026-01-09T04:42:00+00:00,MGC,4472.8,4473.7,4472.3,4472.7,158.0
2026-01-09T04:43:00+00:00,MGC,4472.8,4472.9,4471.9,4472.4,100.0
2026-01-09T04:44:00+00:00,MGC,4472.3,4472.3,4471.6,4472.0,50.0
2026-01-09T04:45:00+00:00,MGC,4472.1,4472.2,4471.2,4471.3,75.0
2026-01-09T04:46:00+00:00,MGC,4471.2,4471.7,4471.1,4471.4,46.0
2026-01-09T04:47:00+00:00,MGC,4471.4,4471.9,4471.3,4471.8,44.0
2026-01-09T04:48:00+00:00,MGC,4471.8,4471.8,4471.0,4471.3,105.0
2026-01-09T04:49:00+00:00,MGC,4471.4,4472.0,4471.2,4472.0,107.0
2026-01-09T04:50:00+00:00,MGC,4471.8,4472.1,4471.3,4471.8,115.0
2026-01-09T04:51:00+00:00,MGC,4471.8,4472.0,4470.7,4471.2,186.0
2026-01-09T04:52:00+00:00,MGC,4471.1,4471.4,4470.9,4471.2,42.0
2026-01-09T04:53:00+00:00,MGC,4471.0,4473.3,4471.0,4473.1,136.0
2026-01-09T04:54:00+00:00,MGC,4472.9,4473.9,4472.8,4473.3,188.0
2026-01-09T04:55:00+00:00,MGC,4473.2,4473.8,4473.0,4473.4,60.0
2026-01-09T04:56:00+00:00,MGC,4473.4,4474.9,4473.4,4474.8,227.0
2026-01-09T04:57:00+00:00,MGC,4474.9,4475.8,4474.9,4475.3,283.0
2026-01-09T04:58:00+00:00,MGC,4475.2,4475.2,4474.4,4474.5,130.0
2026-01-09T04:59:00+00:00,MGC,4474.4,4474.7,4473.3,4473.4,154.0
2026-01-09T05:00:00+00:00,MGC,4473.4,4473.8,4472.7,4473.8,197.0
2026-01-09T05:01:00+00:00,MGC,4473.9,4474.8,4473.7,4474.7,214.0
2026-01-09T05:02:00+00:00,MGC,4474.6,4475.7,4474.6,4474.9,184.0
2026-01-09T05:03:00+00:00,MGC,4475.0,4475.0,4473.1,4473.2,162.0
2026-01-09T05:04:00+00:00,MGC,4473.1,4474.1,4473.1,4474.0,64.0
2026-01-09T05:05:00+00:00,MGC,4474.1,4474.6,4473.4,4474.5,76.0
2026-01-09T05:06:00+00:00,MGC,4474.6,4474.6,4473.1,4473.2,92.0
2026-01-09T05:07:00+00:00,MGC,4473.2,4473.4,4472.7,4472.8,78.0
2026-01-09T05:08:00+00:00,MGC,4473.0,4473.2,4471.7,4472.0,180.0
2026-01-09T05:09:00+00:00,MGC,4471.9,4472.7,4471.8,4472.3,77.0
2026-01-09T05:10:00+00:00,MGC,4472.0,4472.7,4471.8,4471.9,82.0
2026-01-09T05:11:00+00:00,MGC,4471.8,4471.8,4470.6,4471.0,263.0
2026-01-09T05:12:00+00:00,MGC,4471.1,4471.9,4470.4,4471.5,144.0
2026-01-09T05:13:00+00:00,MGC,4471.4,4472.8,4471.1,4472.3,141.0
2026-01-09T05:14:00+00:00,MGC,4472.3,4472.4,4471.9,4472.0,28.0
2026-01-09T05:15:00+00:00,MGC,4472.0,4472.0,4470.1,4470.6,217.0
2026-01-09T05:16:00+00:00,MGC,4470.3,4470.8,4468.4,4469.7,780.0
2026-01-09T05:17:00+00:00,MGC,4469.7,4470.9,4469.0,4470.9,304.0
2026-01-09T05:18:00+00:00,MGC,4470.8,4472.2,4469.6,4472.1,310.0
2026-01-09T05:19:00+00:00,MGC,4471.7,4472.8,4471.5,4472.7,125.0
2026-01-09T05:20:00+00:00,MGC,4472.6,4472.8,4471.9,4472.2,187.0
2026-01-09T05:21:00+00:00,MGC,4472.5,4472.8,4470.9,4471.0,145.0
2026-01-09T05:22:00+00:00,MGC,4471.2,4471.5,4470.6,4470.7,113.0
2026-01-09T05:23:00+00:00,MGC,4470.6,4471.2,4467.5,4468.7,544.0
2026-01-09T05:24:00+00:00,MGC,4468.5,4468.5,4466.8,4467.5,477.0
2026-01-09T05:25:00+00:00,MGC,4467.5,4470.5,4467.4,4470.3,304.0
2026-01-09T05:26:00+00:00,MGC,4470.3,4471.1,4469.7,4470.9,168.0
2026-01-09T05:27:00+00:00,MGC,4471.0,4472.7,4470.7,4472.5,177.0
2026-01-09T05:28:00+00:00,MGC,4472.3,4473.1,4472.1,4472.9,164.0
2026-01-09T05:29:00+00:00,MGC,4473.0,4473.8,4473.0,4473.6,135.0
2026-01-09T05:30:00+00:00,MGC,4473.6,4477.2,4472.9,4476.6,954.0
2026-01-09T05:31:00+00:00,MGC,4476.8,4478.3,4476.3,4477.3,417.0
2026-01-09T05:32:00+00:00,MGC,4477.5,4478.9,4476.8,4478.5,326.0
2026-01-09T05:33:00+00:00,MGC,4478.5,4478.6,4477.3,4478.0,168.0
2026-01-09T05:34:00+00:00,MGC,4478.1,4479.8,4477.5,4479.5,305.0
2026-01-09T05:35:00+00:00,MGC,4479.8,4480.6,4478.9,4480.0,301.0
2026-01-09T05:36:00+00:00,MGC,4480.0,4480.0,4477.5,4477.7,243.0
2026-01-09T05:37:00+00:00,MGC,4477.8,4478.2,4477.0,4477.7,160.0
2026-01-09T05:38:00+00:00,MGC,4477.7,4479.0,4477.2,4477.9,168.0
2026-01-09T05:39:00+00:00,MGC,4478.1,4479.1,4477.2,4479.1,161.0
2026-01-09T05:40:00+00:00,MGC,4478.9,4479.7,4477.6,4478.1,186.0
2026-01-09T05:41:00+00:00,MGC,4477.8,4478.5,4477.5,4478.2,94.0
